ID,source,tweetId,label,instance,start,end,tweetText,notes
244,lightTag,'503767296897454080',place name,SouthNapa,105,114,"RT @liliankim7: ABC7 News Special Napa Earthquake coverage starting at 10pm, continuing until midnight. #SouthNapaQuake",
245,lightTag,'503767296897454080',place name,Napa,34,38,"RT @liliankim7: ABC7 News Special Napa Earthquake coverage starting at 10pm, continuing until midnight. #SouthNapaQuake",
246,lightTag,'451793058582257664',place name,Chile,85,90,( #Ronald_Diiaz ) Per?� convocar?� a Consejo de Seguridad Nacional tras terremoto en Chile: As... http://t.co/clVj4wUmSY ( Via: #YOMismo ),
247,lightTag,'383122537850212352',severity or quantity,350,42,45,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
248,lightTag,'383122537850212352',place name,Balochistan,14,25,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
249,lightTag,'383122537850212352',location modifier,of,11,13,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
250,lightTag,'383122537850212352',type of impact,Death,0,5,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
251,lightTag,'383122537850212352',place name,Pakistan,75,83,Death toll of Balochistan earthquake hits 350 with more casualties feared #Pakistan http://t.co/JYxR9O1f7V �??,
252,lightTag,'384216706329374720',place name,California,36,46,"#earthquake M2.2: Long Valley area, California http://t.co/UNwsZRBTQH",
253,lightTag,'384216706329374720',location modifier,Long Valley area,18,34,"#earthquake M2.2: Long Valley area, California http://t.co/UNwsZRBTQH",
254,lightTag,'451690195583119360',place name,Chile,42,47,#Teamfollowback #RT Earthquake aftermath: Chile learns from 2010 quake missteps (+video) - Christian Science Monitor http://t.co/fw7ENGX1go,
255,lightTag,'451578878012968960',severity or quantity,10 km,96,101,RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,
256,lightTag,'451578878012968960',location modifier,in,52,54,RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,
257,lightTag,'451578878012968960',type of impact,quake ,46,52,RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,
258,lightTag,'451578878012968960',place name,Chile,56,61,RT @RT_com: MORE: The epicenter of the latest quake in #Chile was located at a shallow depth of 10 km http://t.co/G2MxSeQcT1 #Iquique,
259,lightTag,'504847613774942208',place name,County,51,57,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
260,lightTag,'504847613774942208',type of impact,Damage,41,47,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
261,lightTag,'504847613774942208',location modifier,in,48,50,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
262,lightTag,'504847613774942208',severity or quantity,Significant,28,39,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
263,lightTag,'504847613774942208',place name,Napa,0,4,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
264,lightTag,'504847613774942208',place name,the Bay Area,98,110,Napa 6.0 Earthquake Caused 'Significant' Damage in County: USGS: Cleanup efforts were underway in the Bay Area... http://t.co/bbsGstd5zG,
265,lightTag,'592340255748988928',place name,Nepal,51,56,RT @TimesNow: Delhi Metro services hit due to the #NepalEarthquake https://t.co/HBgJhGbiKK,
266,lightTag,'592340255748988928',type of impact,hit,35,38,RT @TimesNow: Delhi Metro services hit due to the #NepalEarthquake https://t.co/HBgJhGbiKK,
267,lightTag,'592340255748988928',item affected,Delhi Metro services,14,34,RT @TimesNow: Delhi Metro services hit due to the #NepalEarthquake https://t.co/HBgJhGbiKK,
268,lightTag,'383136085649260544',place name,Balochistan,18,29,RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 �?? #Pakistan . Prayers are good but they want food &amp; Shelter�??,
269,lightTag,'383136085649260544',place name,Pakistan,85,93,RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 �?? #Pakistan . Prayers are good but they want food &amp; Shelter�??,
270,lightTag,'383136085649260544',severity or quantity,nears 400,47,56,RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 �?? #Pakistan . Prayers are good but they want food &amp; Shelter�??,
271,lightTag,'383136085649260544',type of impact,death toll,36,46,RT @nk_achakzai: #Balochistan quake death toll nears 400 http://t.co/3q3fLvtNy5 �?? #Pakistan . Prayers are good but they want food &amp; Shelter�??,
272,lightTag,'503999388864114688',place name,Napa,20,24,Drone footage shows Napa quake damage:  http://t.co/vXJXeOBOyJ via @virollweb,
273,lightTag,'503999388864114688',type of impact,damage,31,37,Drone footage shows Napa quake damage:  http://t.co/vXJXeOBOyJ via @virollweb,
274,lightTag,'593501207051669504',place name,Nepal,50,55,Do you await the Awaited One? #GoharShahi #Nepal #NepalEarthquake #HELPNEPAL #earthquake #EndTimesSigns #MountEverest,
275,lightTag,'593501207051669504',place name,MountEverest,105,117,Do you await the Awaited One? #GoharShahi #Nepal #NepalEarthquake #HELPNEPAL #earthquake #EndTimesSigns #MountEverest,
276,lightTag,'593501207051669504',place name,NEPAL,71,76,Do you await the Awaited One? #GoharShahi #Nepal #NepalEarthquake #HELPNEPAL #earthquake #EndTimesSigns #MountEverest,
277,lightTag,'592694491116625921',place name,Nepal,1,6,#Nepal families cremating the bodies of their family members in the fields  Photo: Niranjan Shrestha - @AP http://t.co/BLwQjhIiCK,
278,lightTag,'592694491116625921',item affected,families,7,15,#Nepal families cremating the bodies of their family members in the fields  Photo: Niranjan Shrestha - @AP http://t.co/BLwQjhIiCK,
279,lightTag,'503702675800985601',type of impact,destroying,85,95,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
280,lightTag,'503702675800985601',item affected,wine region,67,78,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
281,lightTag,'503702675800985601',place name,California,40,50,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
282,lightTag,'503702675800985601',severity or quantity,thousands,96,105,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
283,lightTag,'503702675800985601',type of impact,hits,62,66,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
284,lightTag,'503702675800985601',item affected,bottles and barrels of wine,109,136,"Every Old Person be like noooooo �??@AP California earthquake hits wine region hard, destroying thousands of bottles and barrels of wine""",
285,lightTag,'382978487046246400',type of impact,Death,13,18,RT @FoxNews: Death toll in #Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,
286,lightTag,'382978487046246400',place name,Pakistan,28,36,RT @FoxNews: Death toll in #Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,
287,lightTag,'382978487046246400',location modifier,in,24,26,RT @FoxNews: Death toll in #Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,
288,lightTag,'382978487046246400',severity or quantity,182,57,60,RT @FoxNews: Death toll in #Pakistan earthquake rises to 182 http://t.co/BCVKARh4LT,
289,lightTag,'503737198186090496',place name,California,75,85,RT @RuptlyNewsroom: USA: CA rattled by destruction of magnitude 6.1 quake #Californiaearthquake https://t.co/hXhnwYH0YP,
290,lightTag,'503737198186090496',place name,USA,20,23,RT @RuptlyNewsroom: USA: CA rattled by destruction of magnitude 6.1 quake #Californiaearthquake https://t.co/hXhnwYH0YP,
291,lightTag,'503737198186090496',place name,CA,25,27,RT @RuptlyNewsroom: USA: CA rattled by destruction of magnitude 6.1 quake #Californiaearthquake https://t.co/hXhnwYH0YP,
292,lightTag,'503737198186090496',type of impact,destruction,39,50,RT @RuptlyNewsroom: USA: CA rattled by destruction of magnitude 6.1 quake #Californiaearthquake https://t.co/hXhnwYH0YP,
293,lightTag,'593069297225838592',severity or quantity,Serious,19,26,#NepalQuakeRelief  Serious logistical problem. Ineffectiveness of the government and dirty politics C K Lal next http://t.co/G5ZAaLJrZs,
294,lightTag,'593069297225838592',type of impact,logistical problem,27,45,#NepalQuakeRelief  Serious logistical problem. Ineffectiveness of the government and dirty politics C K Lal next http://t.co/G5ZAaLJrZs,
295,lightTag,'593069297225838592',place name,Nepal,1,6,#NepalQuakeRelief  Serious logistical problem. Ineffectiveness of the government and dirty politics C K Lal next http://t.co/G5ZAaLJrZs,
296,lightTag,'593350027977756672',item affected,Landslides,37,47,Earthquake-Hit Nepal at High Risk of Landslides in Coming Weeks: Study: The threat of landslides and mudslides... http://t.co/6Mw1VvVxtE,
297,lightTag,'593350027977756672',place name,Nepal,15,20,Earthquake-Hit Nepal at High Risk of Landslides in Coming Weeks: Study: The threat of landslides and mudslides... http://t.co/6Mw1VvVxtE,
298,lightTag,'382839945104093184',severity or quantity,250+,0,4,250+ souls died in the earthquake and people jumping for miraculous island... Sad and funny at the same time. #earthquake,
299,lightTag,'382839945104093184',item affected,souls,5,10,250+ souls died in the earthquake and people jumping for miraculous island... Sad and funny at the same time. #earthquake,
300,lightTag,'382839945104093184',type of impact,died,11,15,250+ souls died in the earthquake and people jumping for miraculous island... Sad and funny at the same time. #earthquake,
301,lightTag,'382839945104093184',item affected,people,38,44,250+ souls died in the earthquake and people jumping for miraculous island... Sad and funny at the same time. #earthquake,
302,lightTag,'384882915642855424',place name,"Daly City, CA, United States",37,65,"2.3 magnitude #earthquake. 4 mi from Daly City, CA, United States.http://t.co/gnNfMDmkXs",
303,lightTag,'384882915642855424',location modifier,4 mi from,27,36,"2.3 magnitude #earthquake. 4 mi from Daly City, CA, United States.http://t.co/gnNfMDmkXs",
304,lightTag,'451230592378494976',place name,Chile,53,58,"RT @loockito: Terremoto de 8,2 grados en el norte de Chile deja hasta el momento 5 muertos #TerremotoenChile #PrayForChile #FuerzaChile",
305,lightTag,'591930922426994689',item affected,toll,64,68,@timesofindia  Really pathetic. Still we dont know how much the toll will rise. #NepalEarthquake.,
306,lightTag,'591930922426994689',place name,Nepal,81,86,@timesofindia  Really pathetic. Still we dont know how much the toll will rise. #NepalEarthquake.,
307,lightTag,'591930922426994689',type of impact,rise,74,78,@timesofindia  Really pathetic. Still we dont know how much the toll will rise. #NepalEarthquake.,
308,lightTag,'504293476390170625',place name,California,3,13,N. California Cleaning Up After Strongest Quake in 25 Years http://t.co/8kSx3px8Lx,
309,lightTag,'503905880468123648',place name,California,100,110,RT @nicoleewayne: ?? USA http://t.co/NDXAWgcGx8 985 Earthquake Strong Earthquake Shakes Bay Area in California nicoleewayne Virginia USA New�??,
310,lightTag,'503905880468123648',location modifier,in,97,99,RT @nicoleewayne: ?? USA http://t.co/NDXAWgcGx8 985 Earthquake Strong Earthquake Shakes Bay Area in California nicoleewayne Virginia USA New�??,
311,lightTag,'503905880468123648',place name,Bay Area,88,96,RT @nicoleewayne: ?? USA http://t.co/NDXAWgcGx8 985 Earthquake Strong Earthquake Shakes Bay Area in California nicoleewayne Virginia USA New�??,
312,lightTag,'504013896848404480',location modifier,in,89,91,US #Companies #US_News #earthquake #Napa Earthquake Spills Napa Valley Wines: Winemakers in California�??s renowned... http://t.co/hhVhC2cfdq,
313,lightTag,'504013896848404480',place name,California,92,102,US #Companies #US_News #earthquake #Napa Earthquake Spills Napa Valley Wines: Winemakers in California�??s renowned... http://t.co/hhVhC2cfdq,
314,lightTag,'504013896848404480',place name,Napa Valley,59,70,US #Companies #US_News #earthquake #Napa Earthquake Spills Napa Valley Wines: Winemakers in California�??s renowned... http://t.co/hhVhC2cfdq,
315,lightTag,'504013896848404480',item affected,Wines,71,76,US #Companies #US_News #earthquake #Napa Earthquake Spills Napa Valley Wines: Winemakers in California�??s renowned... http://t.co/hhVhC2cfdq,
316,lightTag,'504013896848404480',place name,Napa,36,40,US #Companies #US_News #earthquake #Napa Earthquake Spills Napa Valley Wines: Winemakers in California�??s renowned... http://t.co/hhVhC2cfdq,
317,lightTag,'592699303514251264',place name,Nepal,30,35,RT @livemint: Explained: The #Nepal earthquake and why more can be expected in the future http://t.co/UakKgEg4UO http://t.co/DhzuaZ6vVS,
318,lightTag,'451502559140671488',location modifier,in,11,13,"Are quakes in Chile, California related? - The powerful 8.2-magnitude earthquake that struck northern Chile on... http://t.co/eZRcEg2WBO",
319,lightTag,'451502559140671488',place name,Chile,102,107,"Are quakes in Chile, California related? - The powerful 8.2-magnitude earthquake that struck northern Chile on... http://t.co/eZRcEg2WBO",
320,lightTag,'451502559140671488',place name,California,21,31,"Are quakes in Chile, California related? - The powerful 8.2-magnitude earthquake that struck northern Chile on... http://t.co/eZRcEg2WBO",
321,lightTag,'451502559140671488',location modifier,northern,93,101,"Are quakes in Chile, California related? - The powerful 8.2-magnitude earthquake that struck northern Chile on... http://t.co/eZRcEg2WBO",
322,lightTag,'383476065550606336',location modifier,in,29,31,RT @SirZaidHamid: Earthquake in #Balochistan. Tremors felt in #Delhi. Clear proof of Indian involvement in Balochistan.,
323,lightTag,'383476065550606336',place name,Balochistan,33,44,RT @SirZaidHamid: Earthquake in #Balochistan. Tremors felt in #Delhi. Clear proof of Indian involvement in Balochistan.,
324,lightTag,'383476065550606336',place name,Delhi,63,68,RT @SirZaidHamid: Earthquake in #Balochistan. Tremors felt in #Delhi. Clear proof of Indian involvement in Balochistan.,
325,lightTag,'384943272319152128',place name,California,56,66,"USGS reports a M1 #earthquake 1km W of Borrego Springs, California on 10/1/13 @ 7:26:43 UTC http://t.co/5x1aKV3WMp #quake",
326,lightTag,'384943272319152128',location modifier,1km W of,30,38,"USGS reports a M1 #earthquake 1km W of Borrego Springs, California on 10/1/13 @ 7:26:43 UTC http://t.co/5x1aKV3WMp #quake",
327,lightTag,'384943272319152128',place name,Borrego Springs,39,54,"USGS reports a M1 #earthquake 1km W of Borrego Springs, California on 10/1/13 @ 7:26:43 UTC http://t.co/5x1aKV3WMp #quake",
328,lightTag,'591940312857071616',place name,Kathmandu,41,50,CNN: 7.8-magnitude quake hits Nepal near Kathmandu http://t.co/s7RrqrYAaC,
329,lightTag,'591940312857071616',place name,Nepal,30,35,CNN: 7.8-magnitude quake hits Nepal near Kathmandu http://t.co/s7RrqrYAaC,
330,lightTag,'591940312857071616',location modifier,near,36,40,CNN: 7.8-magnitude quake hits Nepal near Kathmandu http://t.co/s7RrqrYAaC,
331,lightTag,'451332859744108544',place name,Chile,51,56,RT @MiDiarioPanama: Cinco muertos por terremoto en Chile || http://t.co/bo4j1pQqvY,
332,lightTag,'503808262920474624',type of impact,injured,38,45,RT @HuffPostBC: Six people critically injured in California earthquake http://t.co/9x7wGGpcq3,
333,lightTag,'503808262920474624',item affected,people,20,26,RT @HuffPostBC: Six people critically injured in California earthquake http://t.co/9x7wGGpcq3,
334,lightTag,'503808262920474624',severity or quantity,Six,16,19,RT @HuffPostBC: Six people critically injured in California earthquake http://t.co/9x7wGGpcq3,
335,lightTag,'503808262920474624',severity or quantity,critically,27,37,RT @HuffPostBC: Six people critically injured in California earthquake http://t.co/9x7wGGpcq3,
336,lightTag,'503808262920474624',place name,California,49,59,RT @HuffPostBC: Six people critically injured in California earthquake http://t.co/9x7wGGpcq3,
337,lightTag,'503808262920474624',location modifier,in,46,48,RT @HuffPostBC: Six people critically injured in California earthquake http://t.co/9x7wGGpcq3,
338,lightTag,'383588316446081024',item affected,local commander,15,30,#Karachi: #TTP local commander killed in clash http://t.co/PZlkhLxxLl  #Pakistan svia @sharethis,
339,lightTag,'383588316446081024',type of impact,clash,41,46,#Karachi: #TTP local commander killed in clash http://t.co/PZlkhLxxLl  #Pakistan svia @sharethis,
340,lightTag,'383588316446081024',type of impact,killed,31,37,#Karachi: #TTP local commander killed in clash http://t.co/PZlkhLxxLl  #Pakistan svia @sharethis,
341,lightTag,'383588316446081024',place name,Karachi,1,8,#Karachi: #TTP local commander killed in clash http://t.co/PZlkhLxxLl  #Pakistan svia @sharethis,
342,lightTag,'383588316446081024',place name,Pakistan,72,80,#Karachi: #TTP local commander killed in clash http://t.co/PZlkhLxxLl  #Pakistan svia @sharethis,
343,lightTag,'503966822606319617',item affected,sleep,102,107,RT @EthanBearman: Fascinating #tech look at #data of #earthquake - How did the Napa earthquake affect sleep? https://t.co/uTH3p7Xc2p #napaq�??,
344,lightTag,'503966822606319617',place name,Napa,79,83,RT @EthanBearman: Fascinating #tech look at #data of #earthquake - How did the Napa earthquake affect sleep? https://t.co/uTH3p7Xc2p #napaq�??,
345,lightTag,'503857262754938881',severity or quantity,$1B,66,69,(�?�EudryLantiqua�?�) N. California Earthquake Damage Could Reach $1B: Northern California i... http://t.co/cbEO7X2M57 (�?�EudryLantiqua�?�),
346,lightTag,'503857262754938881',type of impact,Damage,47,53,(�?�EudryLantiqua�?�) N. California Earthquake Damage Could Reach $1B: Northern California i... http://t.co/cbEO7X2M57 (�?�EudryLantiqua�?�),
347,lightTag,'503857262754938881',place name,Northern California,71,90,(�?�EudryLantiqua�?�) N. California Earthquake Damage Could Reach $1B: Northern California i... http://t.co/cbEO7X2M57 (�?�EudryLantiqua�?�),
348,lightTag,'503857262754938881',place name,California,25,35,(�?�EudryLantiqua�?�) N. California Earthquake Damage Could Reach $1B: Northern California i... http://t.co/cbEO7X2M57 (�?�EudryLantiqua�?�),
349,lightTag,'503747412150607872',place name,Washingto,131,140,RT @nicoleewayne: ?? USA http://t.co/CXqhFD6ymf 781 earthquake Northern California rocked by magnitude 6.0 earthquake nicoleewayne Washingto�??,
350,lightTag,'503747412150607872',location modifier,Northern,63,71,RT @nicoleewayne: ?? USA http://t.co/CXqhFD6ymf 781 earthquake Northern California rocked by magnitude 6.0 earthquake nicoleewayne Washingto�??,
351,lightTag,'503747412150607872',place name,California,72,82,RT @nicoleewayne: ?? USA http://t.co/CXqhFD6ymf 781 earthquake Northern California rocked by magnitude 6.0 earthquake nicoleewayne Washingto�??,
352,lightTag,'503986690617122817',place name,California,40,50,Magnitude 6.0 earthquake hits northern California centered just nort...  http://t.co/vuWhW4HUCk,
353,lightTag,'503986690617122817',location modifier,northern,31,39,Magnitude 6.0 earthquake hits northern California centered just nort...  http://t.co/vuWhW4HUCk,
354,lightTag,'592316315366359040',place name,Nepal,55,60,"@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.",
355,lightTag,'592316315366359040',location modifier,in,52,54,"@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.",
356,lightTag,'592316315366359040',place name,relative,65,73,"@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.",
357,lightTag,'592316315366359040',place name,"Birgunj, border of Bihar",80,104,"@NMenonRao @ndtv is there prediction for aftershock in Nepal. My relative is in Birgunj, border of Bihar.",
358,lightTag,'451340629457780736',type of impact,dead,7,11,Only 5 dead in Chile earthquake. Too bad.,
359,lightTag,'451340629457780736',severity or quantity,5,5,6,Only 5 dead in Chile earthquake. Too bad.,
360,lightTag,'451340629457780736',place name,Chile,15,20,Only 5 dead in Chile earthquake. Too bad.,
361,lightTag,'451340629457780736',location modifier,in,12,14,Only 5 dead in Chile earthquake. Too bad.,
362,lightTag,'503972912291151872',place name,Napa,25,29,Some key figures on how #Napa # Earthquake stacks up against other major #California tremblors:  http://t.co/QnV3NhDr8J,
363,lightTag,'503972912291151872',place name,California,74,84,Some key figures on how #Napa # Earthquake stacks up against other major #California tremblors:  http://t.co/QnV3NhDr8J,
364,lightTag,'451559457403592705',location modifier,northern,40,48,7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!,
365,lightTag,'451559457403592705',place name,Chile,49,54,7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!,
366,lightTag,'451559457403592705',location modifier,off,36,39,7.8 magnitude earthquake has struck off northern Chile. It follows yesterday's 8.2 quake. Man - @MotherNature is pissed!,
367,lightTag,'383155585329266688',type of impact,Death,83,88,RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??,
368,lightTag,'383155585329266688',location modifier,in,107,109,RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??,
369,lightTag,'383155585329266688',severity or quantity,rises to 350,94,106,RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??,
370,lightTag,'383155585329266688',place name,Balochistan,120,131,RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??,
371,lightTag,'383155585329266688',place name,Pakistan,37,45,RT @mmatalpur: #UNO help refused by #Pakistan. They always #Refuse. They care not. Death toll rises to 350 in quake-hit Balochistan http://�??,
372,lightTag,'383941549236957184',location modifier,in,51,53,RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials,
373,lightTag,'383941549236957184',place name,Pakistan,68,76,RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials,
374,lightTag,'383941549236957184',type of impact,dead,46,50,RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials,
375,lightTag,'383941549236957184',severity or quantity,At least 12,34,45,RT @AlArabiya_Eng: #BreakingNews: At least 12 dead in powerful new #Pakistan earthquake: officials,
376,lightTag,'504350075116867584',type of impact,damage,8,14,"Despite damage from the earthquake, tourists continue to visit Napa Valley. http://t.co/OmJREUPi1t http://t.co/dBoH5ywUor",
377,lightTag,'504350075116867584',place name,Napa,63,67,"Despite damage from the earthquake, tourists continue to visit Napa Valley. http://t.co/OmJREUPi1t http://t.co/dBoH5ywUor",
378,lightTag,'592340605130289152',place name,Nepal,45,50,RT @Jal_Kukdi: Few months ago Modi said that Nepal is like India's extended family and today his actions are speaking louder than his words�??,
379,lightTag,'451257771053563904',severity or quantity,five,59,63,"Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd",
380,lightTag,'451257771053563904',type of impact,kills,53,58,"Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd",
381,lightTag,'451257771053563904',location modifier,off northern coast of,25,46,"Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd",
382,lightTag,'451257771053563904',place name,Chile,47,52,"Magnitude-8.2 earthquake off northern coast of Chile kills five, prompts evacuations http://t.co/gK8tgGU7hd",
383,lightTag,'451566145523290112',place name,Chile,99,104,"RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??",
384,lightTag,'451566145523290112',location modifier,northern,90,98,"RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??",
385,lightTag,'451566145523290112',location modifier,off,86,89,"RT @hummeryk: Chile Rocked Again by Powerful Earthquake: A powerful earthquake struck off northern Chile late Wednesday, the... http://t.co�??",
386,lightTag,'383215415931195392',place name,Balochistan,86,97,RT @Baloch_istan: Interior Minister Chaudhry Nisar to visit #earthquake hit areas of #Balochistan tomorrow. (RT @khalidkhan787),
387,lightTag,'383215415931195392',location modifier,of,82,84,RT @Baloch_istan: Interior Minister Chaudhry Nisar to visit #earthquake hit areas of #Balochistan tomorrow. (RT @khalidkhan787),
388,lightTag,'504097549972959232',place name,Napa,26,30,RT @pscarver: How did the Napa earthquake affect sleep? Here's a graph pulled from Jawbone UP wearers https://t.co/fESExC5SsI #wearables,
389,lightTag,'504097549972959232',item affected,sleep,49,54,RT @pscarver: How did the Napa earthquake affect sleep? Here's a graph pulled from Jawbone UP wearers https://t.co/fESExC5SsI #wearables,
390,lightTag,'593360130797805568',place name,Nepal,19,24,RT @NepalPoliceHQ: Nepal Police Hotline Numbers at Headquarters: http://t.co/UY3lYOIFeB,
391,lightTag,'384237409296064513',location modifier,28 mi from,27,37,"3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu",
392,lightTag,'384237409296064513',place name,"Alpine, CA, United States",38,63,"3.6 magnitude #earthquake. 28 mi from Alpine, CA, United States.http://t.co/ENsI4Qd1hu",
393,lightTag,'503687846578778112',type of impact,damage,36,42,"South Napa Quake causes substantial damage, injuries http://t.co/erpDlUD9wg",
394,lightTag,'503687846578778112',location modifier,South,0,5,"South Napa Quake causes substantial damage, injuries http://t.co/erpDlUD9wg",
395,lightTag,'503687846578778112',type of impact,injuries,44,52,"South Napa Quake causes substantial damage, injuries http://t.co/erpDlUD9wg",
396,lightTag,'503687846578778112',place name,Napa,6,10,"South Napa Quake causes substantial damage, injuries http://t.co/erpDlUD9wg",
397,lightTag,'503687846578778112',severity or quantity,substantial,24,35,"South Napa Quake causes substantial damage, injuries http://t.co/erpDlUD9wg",
398,lightTag,'503677061647450114',place name,California,73,83,"Questions and answers about cause, aftershocks of magnitude-6.0 Northern California?�quake http://t.co/z8KdcBFhKd",
399,lightTag,'503677061647450114',location modifier,Northern,64,72,"Questions and answers about cause, aftershocks of magnitude-6.0 Northern California?�quake http://t.co/z8KdcBFhKd",
400,lightTag,'592901724802785282',place name,Nepal,28,33,RT @himabista: Absolutely! #NepalEarthquake is proving this theory correct every second as we speak!  https://t.co/L06DnWgh9h,
401,lightTag,'592680844331974658',type of impact,Israel,0,6,Israel An Early Responder to Nepal Earthquake | Washington Free Beacon http://t.co/ctGWb3L2c0,
402,lightTag,'592680844331974658',place name,Nepal,29,34,Israel An Early Responder to Nepal Earthquake | Washington Free Beacon http://t.co/ctGWb3L2c0,
403,lightTag,'453410178558214145',place name,CHILE,52,57,"[EMSC] M5.1 Apr-08 05:43:55 UTC, OFFSHORE TARAPACA, CHILE, Depth:10.0km, http://t.co/rjsSISudKU #quake http://t.co/li8EFXiXps",
404,lightTag,'453410178558214145',place name,TARAPACA,42,50,"[EMSC] M5.1 Apr-08 05:43:55 UTC, OFFSHORE TARAPACA, CHILE, Depth:10.0km, http://t.co/rjsSISudKU #quake http://t.co/li8EFXiXps",
405,lightTag,'453410178558214145',severity or quantity,10.0km,65,71,"[EMSC] M5.1 Apr-08 05:43:55 UTC, OFFSHORE TARAPACA, CHILE, Depth:10.0km, http://t.co/rjsSISudKU #quake http://t.co/li8EFXiXps",
406,lightTag,'453410178558214145',location modifier,OFFSHORE,33,41,"[EMSC] M5.1 Apr-08 05:43:55 UTC, OFFSHORE TARAPACA, CHILE, Depth:10.0km, http://t.co/rjsSISudKU #quake http://t.co/li8EFXiXps",
407,lightTag,'451351668165451776',place name,Chile,87,92,#Peru's Civil Defence says nine people were injured there as a result of last night's #ChileEarthquake - which also affected Peru &amp; #Bolivia,
408,lightTag,'451351668165451776',place name,Peru,1,5,#Peru's Civil Defence says nine people were injured there as a result of last night's #ChileEarthquake - which also affected Peru &amp; #Bolivia,
409,lightTag,'451351668165451776',place name,Bolivia,137,144,#Peru's Civil Defence says nine people were injured there as a result of last night's #ChileEarthquake - which also affected Peru &amp; #Bolivia,
